Rainfall (mm),Temperature ,Humidity ,Wind Speed ,Solar Radiation,Soil pH,Soil Moisture ,Organic Matter Content ,Nitrogen ,Phosphorus ,Potassium ,Crop Type,Plant Population ,Fertilizer Application Rate ,Tillage Practice,Sowing Date,Weeding Frequency (per season),Crop Yield
1.0707920758804603,1.7259430029800336,-1.3934025307168714,0.1611544529764034,0.12609083516979286,1.0422191706258241,0.5577261831362197,-0.36964692810383853,-0.6983814874210698,0.6572489684011272,-0.2550901353658549,3,-0.7522200950959601,-1.6261297257816334,2,32,-0.44866758477944857,1
-0.6644146321430603,1.6872032009950124,-0.7921854790151471,-0.8897793840566187,-0.45307740558996057,0.23540068681437287,-1.4580089691597902,0.47744990632848483,-0.8012384469056362,0.05694486219340652,1.138998948268727,4,1.18492688071321,1.6215212016751828,0,106,0.4522713404804879,1
-1.3771940147657842,1.0492680257265665,1.2433205924422905,1.2198906168226211,1.038766228904545,-0.9548203834530629,-1.5259663392378324,0.38602960348466187,0.5596971598410373,-0.5994185552289926,1.528787713020517,4,0.4192795708300658,-1.2793693257464884,0,49,-1.349606510039385,1
0.6431267592563891,0.5819479892367355,-0.5303480256304726,0.20823119039284424,0.2530943506332966,1.3258735251830085,-0.034756079745555404,-0.051598263831099125,-0.36695580073676093,-0.7475287716005155,-0.11683463295371618,0,1.0224719348252587,0.7271837071696462,1,66,-0.44866758477944857,2
-0.19757189714156925,0.2981523816991447,1.654572554947023,-0.9979477013839035,-0.42278651235545306,-1.6142019600586202,1.6150940014642277,1.5602058177532623,-1.2535871950075896,1.4886842955346937,-0.14849870919175548,4,0.36102379725200046,1.6441159617838554,0,57,0.4522713404804879,1
-1.293268579103927,1.3006126795497224,1.677897578514015,0.4364307569114007,-1.402109257544247,-1.0723022246167224,-0.23859962095366533,-1.6429933613063394,-1.4937441504620905,1.4304221824713084,0.009727336302439127,1,-1.42700663875265,1.1366560944451896,1,28,0.4522713404804879,1
-0.008048577088566494,-0.7045618683366864,-0.8030141673084532,-0.4785568911041312,1.3370232993954532,0.8321789576038984,-0.4840691826221086,0.7526443813333765,1.0169799651583453,0.05021215558693654,0.7714875138788365,3,1.1727285093377637,0.6983638600922571,2,107,-0.44866758477944857,2
-1.5951648250386607,-0.08477820310641741,-1.595619673408313,1.1968730826587468,-1.6604891766131833,0.6844903572789854,1.7553281335643822,-0.2984414960383112,0.6271361243709881,-0.8310919390582,0.5817412581946366,0,1.2674653935713691,1.1829984085456309,2,21,0.4522713404804879,1
1.4184063445157287,0.4427448951711494,0.720097772286973,-0.14951179355128258,1.2245856454034394,-0.7696076015695922,0.12856041640429022,0.7584092087408585,-0.292732879186739,-1.3715357598906985,-0.9524778368848941,0,-1.7186275170553724,1.6752413966274362,2,72,0.4522713404804879,0
-0.8222822146615028,-0.2812083175253157,-0.1658881794603212,0.7907802608498858,-0.5294472121998975,-1.556168489884107,-0.41857697639284996,0.6242966830060316,1.3944708203679719,-1.1838314633913214,-1.500173907541407,3,0.4393441816906128,0.42861009144789536,1,6,-0.44866758477944857,1
0.5683473763231398,-0.2245437914102457,-1.3871808115323658,-1.3811154081133992,0.44434394361464824,1.1991805811788867,-0.38150452619576,-1.687876286454879,-0.296011902288801,0.08176556411501756,1.5507179029952973,1,-1.397593743286621,0.21372931163888284,0,121,0.4522713404804879,1
-0.6399690271521321,-0.5625347471543416,0.7286743658147691,-0.34668275768215023,1.430277882682367,-0.6850629968080123,-1.0479428544796003,-0.7313387223274161,0.7468936343330429,-0.6603450373078849,-0.820723035525287,4,0.6586868595070465,0.45258820421628354,2,57,0.4522713404804879,1
0.07768510884712782,0.25094845421870554,-1.629804605789327,1.6748164392992388,-1.255335941541896,-1.0934373628933731,0.05962727842715941,-1.0659940542319735,1.4393567695026568,-1.5801428135040438,0.4802114872741627,4,-1.523681581989831,0.12196691854447639,0,51,0.4522713404804879,2
0.1694503563540266,1.2466219906095548,1.295931097693751,1.0731310422518419,0.19202891980182363,0.01537256376687473,-0.19650121453172664,-1.1428547786470067,1.2011292362433146,-0.15041235939879694,1.1343929723164508,1,1.009361535683424,0.4761051994314326,0,7,0.4522713404804879,1
-1.0769075620254127,-1.0102473127584504,-1.2550215939470748,-1.159402111587014,0.8803691820065809,1.3796823979040334,-0.7831993486150203,0.8094739449739067,0.05313873360181375,0.8568102155997792,-0.6856181608452792,2,-1.5957317755345224,-0.16438708201646116,2,38,1.3532102657404244,1
1.6259773986657031,1.5382155830679003,-1.2945673441522065,-0.7537947078060444,0.8564963547412813,-1.6201267286587193,-1.1681013425061115,-0.8905428182013222,0.6435949767529435,1.360403748474635,0.46931104999505446,3,0.3018559959075467,-0.9646565956614003,1,119,-0.44866758477944857,1
0.9562174271599435,0.6850983318875109,-1.1259307148545916,-0.5746061394794956,0.048009852758455325,0.8797961004824911,-0.6420104505294232,-0.07278892854739463,-0.2862284412870899,0.2999195041343534,-1.3485357591246763,1,-0.4412186267574822,-1.3042696736213524,0,100,1.3532102657404244,2
1.5223517817151866,1.1516896032633388,1.6100111959381274,0.5288887624092052,0.3934569318328436,0.21062724642611447,0.04727004777722332,-0.8646817667687955,0.5271305866077455,0.7775634493244236,1.6219706549174682,4,-1.3347778308766132,-1.4838749606076411,2,47,1.3532102657404244,1
1.3684872097635514,0.2229877831321025,0.6786227130202833,0.8959605727618436,0.8562982394673919,-0.2982617957232574,-1.5249063109350656,0.29402643177108917,-0.8299505943471651,-0.4656974516982924,-1.519943509497933,3,-1.2967006716298934,-0.8094905389967375,0,57,-1.349606510039385,1
0.3457655715883287,0.9995390554930854,1.0559323064904311,0.8702514085924399,1.1473462453424748,0.8046048663390716,-1.1918264461047945,0.7819951282410421,-0.21282234129302796,-0.008266940957348163,-0.2104304136194605,3,-0.7326114981186074,-1.5606510332218055,0,103,1.3532102657404244,1
1.4616461333789066,-1.6546714891005776,-0.35192916318006195,0.045245715064561993,0.8712377847764234,1.572118988879479,1.5797322765261377,-0.572311616970918,-0.9971515969539543,0.7994878666741663,0.12949269081246376,4,1.3908171489754135,0.24139636483317672,0,57,1.3532102657404244,2
-1.4088118064532116,1.1346763553685828,-0.5657647563125136,1.0812562142969762,-0.5502093423539223,-0.9775100033934194,0.16656490890725079,0.3732580064864784,-1.593978593533802,0.7926744697308661,1.0035981627145245,1,-0.08689583951555067,-0.7387089945746702,0,54,-1.349606510039385,1
-1.0385774395672984,-1.5714324466108547,-0.9208496072188488,-0.2053549648821762,1.690046428638181,-1.2736516278200947,-1.507046196295209,1.144585172380482,0.3228348767885569,-0.2564608315021309,-1.3029519353821641,2,0.7424794105439898,1.1313532425829502,0,52,0.4522713404804879,1
-1.5578323207953342,1.3834114007087275,-0.06245607912947408,-1.2835397458229034,-0.2696281542436464,1.3888704784042696,0.6910276840828827,-1.3958519667597518,1.2837215736073062,0.15588469822358195,-0.20135622406625775,3,-0.5286592888599795,-1.4633552294885401,1,94,0.4522713404804879,1
-0.5930595539542703,1.7382584205787694,0.1857567030284436,0.23309572159390496,-1.6988475531514893,0.5445693303833724,-1.5127939117691431,0.7475613360215828,-1.6378859891054778,1.471709813208454,-0.6875657397485064,3,-0.7378556577753412,-0.9374506600203448,1,6,1.3532102657404244,1
-0.37487048930774786,-0.6884695500502153,0.4645351490981644,1.568305081123898,-0.5201915152748892,-0.2548682771889265,0.8508686833007815,-0.5998838908927074,-1.0442260298114747,0.46159445107913466,-0.6451836397992531,3,-0.536867538757476,0.805343132443525,2,42,-1.349606510039385,2
-0.7789900138211465,-0.9796820241432403,-0.8419213146854729,1.0198870252318466,-1.3387237279045874,0.2133489834846856,0.8895787248989339,-1.2970145485154632,-0.12420792041722059,0.49820136577284213,0.9633018328825439,1,-0.5712965869386417,0.35068122495063553,1,8,0.4522713404804879,2
1.1408506995469763,0.9503249394124147,1.5695182607733948,0.2821817679779218,-1.3608234735115199,0.8099125778741351,0.544374620096439,0.17379145421795178,0.5922589805074313,0.989819345977387,-1.7015352621249065,3,-0.7787829037920251,-1.4972473696515496,1,108,-1.349606510039385,2
-0.4848277739997224,-0.8311781184825243,-1.146552605258158,0.5166337802038835,-0.8028088416148814,0.9048134501048924,0.8275847581326455,-0.936749410064696,-1.130603062079732,-1.3269552770282493,0.8609427323563279,4,-0.573576656354613,1.3137252348886679,1,112,-0.44866758477944857,2
-0.7459742776496127,1.298737900433718,1.6287954532991782,1.4934671811833222,-1.5980767347043445,1.413142359112154,-1.4214589387718382,1.132439907715619,-1.5295111373054078,0.08395486535182897,1.0722297164925285,4,-0.48431193871933875,1.3137252348886679,0,102,-0.44866758477944857,1
0.15562406244601024,-1.3533984447729368,-1.686709512983578,-0.23542625950328583,0.6157417512791722,-0.2934379301160721,0.8086495493890702,-1.5743231824135109,0.08080643316544589,1.5948392030916778,1.385685413372358,0,0.9841667686369419,-0.5775484097179105,0,68,-0.44866758477944857,1
-1.2282186288416537,-1.2730310810761023,-0.060790428850850065,-0.5691727267251695,-1.5262271560996812,-0.7552806874980214,-1.2513680889555419,-1.3804534740528942,1.124486128918973,-0.47403869880596483,0.43984272757650333,3,-1.442397107310456,-0.5429645932250436,2,13,-0.44866758477944857,1
1.049435844335009,1.693711224721657,-0.5760338199452434,1.6541618376463219,-1.0755395814126096,0.4431930689486636,-0.543329947918503,0.08805412578223,-1.6042532051000091,-0.705004949785545,-0.5712868262449882,2,0.9303571304200204,1.7001417445023,2,62,1.3532102657404244,1
-1.4568324390554304,0.6320752158410655,-0.17238491763555203,1.262409891325684,-1.4603119821718173,-0.3319094809749032,1.5625843906792072,0.3243044271733124,-0.5101640600918063,0.3550319584984876,-0.24812877719734164,0,1.216961856007606,0.445440882141091,2,58,-0.44866758477944857,1
1.6855725983735845,1.233800465198448,0.25143879451508966,-0.5979195716921366,-1.5639451298825011,0.287208461283165,0.02699478777567374,0.8143765143023716,0.5839625307783591,-0.9604489374909726,1.6212974501289363,3,0.8384703329563793,0.11735574301209374,0,61,-0.44866758477944857,1
0.9462699598648182,-0.5832425368756957,-0.21957994509079434,-0.11343135970300279,-0.8508518687301392,-0.3171717733926551,1.6487466209717638,-0.8220123646575502,-1.271614592602396,0.19837803660197093,1.3161621685283635,3,0.7530817333282561,1.178387233013249,1,87,-1.349606510039385,2
-1.0291646554504872,0.6412719174718692,-0.29191002194666815,-0.2810899684893657,0.20927727512779273,-1.2412942873800155,-1.418119167405031,1.203366869244509,-0.9052002615179234,-1.1870307013988,-0.12307161884766497,1,0.9369693317263371,-0.7336367014890495,1,16,0.4522713404804879,1
-1.6945908086656545,0.3552995421457295,0.8165508504169868,-1.1967365307873221,1.5783655658303326,-0.14604365676367634,-0.061393657931000344,1.590647169985447,0.13807845705892183,0.2809166693139839,1.5293836755337793,1,1.2300722551494407,-0.23586030276838618,0,43,-1.349606510039385,1
1.0951232375378033,0.38627554017733096,0.653191144691191,1.5873006275203463,1.267699825723509,0.6205950768912184,-1.5107012253769359,0.011709204572874013,1.5930084414920718,0.3590855269110347,1.1154984535692272,4,0.059598620460601846,-0.794043100963257,2,54,1.3532102657404244,1
0.7210528158330761,0.6623045480852311,1.1671692608233666,-0.3181509638594226,1.2690148337175353,0.9956781985362486,0.47152174165040167,0.9209296026438959,-0.7261953296745196,-0.2776620856407461,1.3847468024092968,0,1.3529679966702908,1.0089265321982015,2,119,-0.44866758477944857,2
0.7973445506250088,0.2896406022094564,-0.8668871402995613,1.3033273594708636,-1.1704257961254798,-0.06332112683577333,-1.4537814270742293,0.10144850852497277,-0.02897808237440309,-0.40106024503739496,0.6331441275071569,0,0.21601138239622927,0.2626077722821348,2,109,0.4522713404804879,1
0.9429137085773986,-0.21906400397062112,0.38696041322280644,-1.0581392912769028,-0.8607664982411992,-1.198921152983738,-1.1163376438690713,-1.4819341286665217,-0.33406533277469236,-0.876212519307917,1.2350696491870006,0,-0.34864780846904964,0.5581841239078367,0,54,0.4522713404804879,1
-1.4585752522000934,-0.7515627036131083,0.30210678025278637,0.17604982461163937,-1.517846318338173,-0.33550984962747443,-0.824969230787425,-0.5895689906751663,1.3985424211687325,-0.5804227600529519,1.3526178346235331,4,-0.8023816222473275,-0.8475327371388912,2,109,-0.44866758477944857,1
-0.4789296644380173,0.9615144830053648,-0.44920883189984206,-1.6275122662851786,0.929290933293396,0.9507168180863537,0.8853236373513661,-1.419278908680184,-1.4765888359290695,-0.0009719174372641034,-1.4032698612461025,2,-0.08244970415440675,-0.9586620674693032,2,75,-0.44866758477944857,2
-1.3145173749136985,-0.9242070652356174,-0.04359267482623724,0.9208351820946602,-1.5407710185946193,-0.34183855744958597,-1.1561549953055683,1.7149056606210766,0.244845593377526,-0.8685961963607499,1.6057248880377502,2,-1.3808352330792324,-0.031124109130614218,0,55,1.3532102657404244,1
1.2592189272307366,0.6964571645738854,-0.644330695947588,0.2898008990806458,0.1562849981375778,0.6400230453485016,1.227052287114029,-0.9271402656384529,1.2199514928153685,0.9836386176289079,-0.5707431589794123,2,1.284451910720355,0.8304740390950083,1,61,1.3532102657404244,2
0.43324566946279747,-0.8996566022537101,-1.2438912948917356,0.44359727784705655,-0.9201315421310479,-0.015253173307447866,-1.2680704088710824,0.4875818468525492,1.7145113598006219,0.7282205868526073,-0.20448673597642353,0,-1.5594786718205795,0.0963748943397546,0,11,-0.44866758477944857,1
-0.5738824700166896,0.4634002161224346,-0.9929721630882059,-1.531949990421061,-0.9355724375428767,-0.9359163097085418,-1.6055096139662743,-0.7347927981928282,0.7065969423501586,-0.7936763623541356,1.0084982200609796,3,-1.2906584876775697,-1.607223906098866,0,11,-0.44866758477944857,1
-1.4946937391193909,0.8867438313877906,-1.3705795147948885,-0.9834984924818166,1.6691282700707486,0.9848330257623639,-0.34944098003811364,0.5478940087646406,-0.40370662813673286,-1.3885183621501795,0.5708383602022533,0,0.9889549144104814,1.2835220351515642,0,48,-0.44866758477944857,1
-0.6424791119913279,-0.9504896953897879,0.6434039591880041,-1.4541149318203985,0.8536938604034386,-1.4793679951478669,1.6906918342130177,-0.9918975733059819,-0.29264187881126374,-1.7251169278561753,1.3570760925951937,3,0.4779913582913254,-1.4965556933216921,0,66,-0.44866758477944857,1
-0.5935659036382082,-1.5025682591943623,0.5654949930135791,-0.7154098334730767,1.1330962285252038,0.04593018319537531,-1.34334254857911,1.0069472484776467,-0.5021089893695029,0.33949520319941556,-0.3400008775534536,1,-1.6237766293509686,1.5853234737459823,1,83,0.4522713404804879,1
0.799407751785181,-1.2555805462952696,1.5763260534195227,0.44996393447601374,0.20956907925263318,-1.0478261630455665,-1.3734482604590914,-1.338177070210905,0.3753330143748873,-0.9942131971969004,-0.4340253298218089,4,-0.41169172782065455,-1.6332770478568257,2,67,1.3532102657404244,1
0.4823598349420191,0.39617462417617233,0.8059326868805301,0.23909994568546422,1.2518670517569992,-1.5387211201047208,0.8937811638327912,1.389006423384349,0.8482809643782738,-1.6821922946736045,-1.6111555190539442,2,-0.5083666710578354,0.6815330693990616,0,55,-0.44866758477944857,1
1.3422598386530398,1.242699274309251,-1.5570260137863068,0.39733079728474957,0.465786437182063,-0.03006649266327597,-0.6387888582153941,1.1987120908128732,1.1271256219914847,-0.4829511570982964,-0.1258302043624321,0,-0.21058960533199073,-1.4359187350708658,1,110,-0.44866758477944857,1
-0.08713767751022178,-1.5545402960068826,1.344919277702059,0.18080207071550355,1.513841063329811,-0.04173711226065744,0.7754886755858779,0.6367712738747362,-0.27603292720142675,1.6037226043348825,0.7747499200205477,0,0.5657740308062184,1.429235181974843,2,5,0.4522713404804879,2
-1.3016865310713583,0.8417939190593796,1.2697029332384349,-0.7700958541259827,-0.8034935978524256,0.6759167111957486,-1.030309439019988,-1.4890704292681196,0.7692293741031251,0.6621419522174752,-0.6825100378233447,1,-0.8294004448265867,-0.11412526871349485,2,19,-1.349606510039385,1
0.7430534025019786,-0.5241672940128078,-0.1926207653171185,-0.8682806359764091,0.2909115264555784,0.8069247745568183,-0.12243258292208889,-0.9982698285208697,1.4641106157748545,1.2429676228343773,-0.12582628633048656,3,-0.6352525340566352,-1.2445549504770026,2,2,-0.44866758477944857,2
0.9067986778561442,-0.0470603668409939,0.30443707417225896,-1.2381705334025652,0.6213854582531756,0.7482245158977991,-0.8024188177012338,1.2645670395196533,1.4801394794635399,-1.2248001324816642,-0.9643221498943836,2,-0.2592690873629768,-0.541581240565329,0,70,0.4522713404804879,2
0.21962391418042432,1.518835396490306,1.6651488072742484,1.212933284058548,-0.4145075585367045,-0.35326258483992823,-0.1522589986750582,-1.2993633715349704,0.7250683506648596,-1.4720908059716982,0.9426258228837137,4,-0.9566283182377823,-1.1502564108397857,0,60,0.4522713404804879,1
0.941869496167254,-0.556669260705689,0.11767367218010545,0.4122352601996113,1.2821696037519636,0.4155913014289593,0.9563769967096819,-1.1812909574064938,0.49127453160673024,-1.6858356968595682,-1.5118342299962897,3,-1.0932044762544597,-1.1301977972739228,2,49,-1.349606510039385,1
-0.012806303869406368,-0.09292975066792797,1.4184152484501105,-1.06793396620606,1.6310591631441402,0.22610606272107264,0.9316356804694979,0.16805125236104168,0.12426342347155266,1.58179320455054,0.7103532042927772,3,-1.7218196142377322,1.5588092144347843,2,105,1.3532102657404244,2
0.08686363889808535,-1.663427041824853,-1.44895123944163,-1.0999549057859468,-0.06304910824396946,-0.31171697105784607,0.07201767506452975,-0.7701462457664486,-1.0889184448712723,-0.686742752460917,-0.41454940953060904,2,-1.2503012590148785,-0.18029563760317988,2,111,1.3532102657404244,2
-0.24101022519751386,-1.4272678338779778,-1.0723009278787994,1.2954320337019074,-0.42251271173890104,0.29625703312637447,1.512406679339586,-0.951306485751076,-1.2963859813068106,-0.13540013766632622,-1.577015849978856,4,1.2874160009611175,1.0077737383151057,2,39,1.3532102657404244,2
